Date,Close,Open,High,Low,Volume,Up&Down,Rate
2010-08-13,130000,128000,131000,127000,112556,5000,4
2010-08-16,130000,132000,132000,129000,122626,0,0
2010-08-17,133500,130000,134500,128500,134013,3500,2.692307692
2010-08-18,128500,133000,135000,127500,257160,-5000,-3.745318352
2010-08-19,125500,129000,132000,123000,321338,-3000,-2.33463035
2010-08-20,126500,124000,126500,123500,192037,1000,0.796812749
2010-08-23,127500,127500,129000,124000,120862,1000,0.790513834
2010-08-24,126000,127500,128000,124500,93329,-1500,-1.176470588
2010-08-25,118500,124500,125000,118500,196709,-7500,-5.952380952
2010-08-26,114500,119000,119500,113000,224681,-4000,-3.375527426
2010-08-27,113000,115000,116500,112000,154582,-1500,-1.310043668
2010-08-30,119000,115500,119000,114500,163734,6000,5.309734513
2010-08-31,120000,117500,120000,116500,120439,1000,0.840336134
2010-09-01,121000,120500,122500,118500,183233,1000,0.833333333
2010-09-02,116500,121500,122500,115500,277045,-4500,-3.719008264
2010-09-03,118000,117500,119000,115500,108354,1500,1.287553648
2010-09-06,121000,120500,121500,119000,111498,3000,2.542372881
2010-09-07,119500,121500,123000,118000,78403,-1500,-1.239669421
2010-09-08,117000,118000,118500,114500,137909,-2500,-2.092050209
2010-09-09,118500,118000,119500,115000,154161,1500,1.282051282
2010-09-10,124000,118000,124500,118000,172309,5500,4.641350211
2010-09-13,125000,124500,127500,122500,208212,1000,0.806451613
2010-09-14,128500,126500,130500,125500,281988,3500,2.8
2010-09-15,131500,128500,131500,125500,250009,3000,2.33463035
2010-09-16,131000,131000,134000,129000,169521,-500,-0.380228137
2010-09-17,131500,130500,132000,129000,131280,500,0.381679389
2010-09-20,133500,130500,136000,130500,168522,2000,1.520912548
2010-09-24,138000,135000,139500,134500,196925,4500,3.370786517
2010-09-27,147500,140500,148500,140000,323781,9500,6.884057971
2010-09-28,146000,146500,150000,145500,142717,-1500,-1.016949153
2010-09-29,150000,147000,151500,146000,216261,4000,2.739726027
2010-09-30,152500,151000,153000,148500,117385,2500,1.666666667
2010-10-01,147500,151000,151000,146000,264294,-5000,-3.278688525
2010-10-04,154000,146500,156500,145000,240950,6500,4.406779661
2010-10-05,152500,152500,155500,147500,128947,-1500,-0.974025974
2010-10-06,151000,151000,154500,148000,134005,-1500,-0.983606557
2010-10-07,167000,151000,170000,150000,410750,16000,10.59602649
2010-10-08,164500,164000,165000,160500,224504,-2500,-1.497005988
2010-10-11,170000,165000,173500,165000,226093,5500,3.343465046
2010-10-12,169000,168000,172000,163500,166196,-1000,-0.588235294
2010-10-13,157500,170000,170000,157500,403238,-11500,-6.804733728
2010-10-14,159000,159500,162500,157000,238323,1500,0.952380952
2010-10-15,163500,158500,167500,158000,222689,4500,2.830188679
2010-10-18,158500,163500,165000,158500,101998,-5000,-3.058103976
2010-10-19,153500,158500,159500,153500,168829,-5000,-3.154574132
2010-10-20,154500,150000,155000,148500,195171,1000,0.651465798
2010-10-21,155000,158000,158000,153000,112553,500,0.323624595
2010-10-22,157500,153500,157500,151000,160027,2500,1.612903226
2010-10-25,160000,157000,161500,156500,212773,2500,1.587301587
2010-10-26,165500,160500,167500,157500,327949,5500,3.4375
2010-10-27,165000,167000,170500,165000,224884,-500,-0.302114804
2010-10-28,159500,164000,165500,156500,222014,-5500,-3.333333333
2010-10-29,151500,158500,160000,151500,208156,-8000,-5.015673981
2010-11-01,155000,154000,155500,151500,216444,3500,2.310231023
2010-11-02,159000,154500,163000,154000,275457,4000,2.580645161
2010-11-03,157500,159500,162000,157000,240138,-1500,-0.943396226
2010-11-04,151000,156000,158000,151000,304781,-6500,-4.126984127
2010-11-05,143000,153000,154000,142000,414876,-8000,-5.298013245
2010-11-08,145500,144500,149000,144000,291993,2500,1.748251748
2010-11-09,148000,146000,150500,146000,185386,2500,1.718213058
2010-11-10,149000,148500,152000,147000,134702,1000,0.675675676
2010-11-11,144500,149000,150000,143500,266124,-4500,-3.020134228
2010-11-12,144000,146500,148000,138500,233295,-500,-0.346020761
2010-11-15,136500,141500,142000,135500,254676,-7500,-5.208333333
2010-11-16,129500,136500,138500,129500,402036,-7000,-5.128205128
2010-11-17,133500,129500,134000,128500,294085,4000,3.088803089
2010-11-18,141500,134000,141500,133000,333695,8000,5.992509363
2010-11-19,141500,143000,147000,141000,302671,0,0
2010-11-22,140500,144000,145000,138500,165357,-1000,-0.706713781
2010-11-23,135500,139500,142000,134000,298101,-5000,-3.558718861
2010-11-24,136000,131000,137000,130000,206631,500,0.36900369
2010-11-25,135500,137500,140000,134000,217354,-500,-0.367647059
2010-11-26,138000,136500,141000,136500,316315,2500,1.84501845
2010-11-29,138500,138500,140500,135000,132104,500,0.362318841
2010-11-30,140500,138000,140500,136500,120099,2000,1.444043321
2010-12-01,142500,140500,145000,139000,130943,2000,1.423487544
2010-12-02,144500,144000,146500,141500,186644,2000,1.403508772
2010-12-03,140000,145500,145500,139500,241418,-4500,-3.114186851
2010-12-06,133500,139000,139000,131500,380496,-6500,-4.642857143
2010-12-07,137500,135000,138000,133500,154536,4000,2.996254682
2010-12-08,141500,137500,142000,137500,210758,4000,2.909090909
2010-12-09,146000,141000,146000,140000,227311,4500,3.180212014
2010-12-10,148000,145500,148000,143500,164205,2000,1.369863014
2010-12-13,144500,149000,149500,143000,163768,-3500,-2.364864865
2010-12-14,147500,144000,147500,143000,136560,3000,2.076124567
2010-12-15,148500,147500,151500,147000,163237,1000,0.677966102
2010-12-16,146500,147500,148500,144500,101825,-2000,-1.346801347
2010-12-17,153500,147000,153500,145500,317462,7000,4.778156997
2010-12-20,156000,151500,157000,149500,238340,2500,1.628664495
2010-12-21,155000,157500,158500,154000,166333,-1000,-0.641025641
2010-12-22,153000,153500,156500,151500,108484,-2000,-1.290322581
2010-12-23,154000,153500,156500,151500,88292,1000,0.653594771
2010-12-24,156500,153000,156500,151000,119425,2500,1.623376623
2010-12-27,148500,157000,157000,148000,267364,-8000,-5.111821086
2010-12-28,147000,149000,150500,146000,226669,-1500,-1.01010101
2010-12-29,152500,148500,155000,148500,292551,5500,3.741496599
2010-12-30,154000,154500,156000,153500,183470,1500,0.983606557
2011-01-03,157500,156000,157500,154000,121144,3500,2.272727273
2011-01-04,158000,158000,159000,154500,150742,500,0.317460317
2011-01-05,155500,156500,157500,153500,116280,-2500,-1.582278481
2011-01-06,154000,155500,156000,151000,169499,-1500,-0.964630225
2011-01-07,154500,154000,156000,152500,166755,500,0.324675325
2011-01-10,153000,154500,157000,152500,167828,-1500,-0.970873786
2011-01-11,154000,154000,154500,150000,126578,1000,0.653594771
2011-01-12,162500,154000,162500,154000,446908,8500,5.519480519
2011-01-13,162000,162500,163500,159500,186144,-500,-0.307692308
2011-01-14,165500,163000,166000,159500,225785,3500,2.160493827
2011-01-17,165500,167000,171000,165000,262478,0,0
2011-01-18,165000,165500,169500,161500,163507,-500,-0.302114804
2011-01-19,165000,166000,167000,162000,123407,0,0
2011-01-20,162000,162500,166000,160500,125873,-3000,-1.818181818
2011-01-21,155500,160000,161000,153500,219759,-6500,-4.012345679
2011-01-24,156000,154000,156500,153500,109290,500,0.321543408
2011-01-25,156000,157500,159000,153500,100525,0,0
2011-01-26,159000,155000,161000,153500,177316,3000,1.923076923
2011-01-27,163000,161000,165000,160500,246793,4000,2.51572327
2011-01-28,167500,164000,168000,162000,168790,4500,2.760736196
2011-01-31,167000,164500,170500,163500,200453,-500,-0.298507463
2011-02-01,164000,168500,168500,162500,138220,-3000,-1.796407186
2011-02-07,163000,167000,167000,160500,150960,-1000,-0.609756098
2011-02-08,158000,164000,164000,157000,179351,-5000,-3.067484663
2011-02-09,155500,158000,159000,153000,128831,-2500,-1.582278481
2011-02-10,154000,155500,157000,151500,124657,-1500,-0.964630225
2011-02-11,152000,154000,155500,151500,108316,-2000,-1.298701299
2011-02-14,153500,153000,154000,151000,95781,1500,0.986842105
2011-02-15,150000,152500,154000,147500,248855,-3500,-2.280130293
2011-02-16,147500,151000,151000,146500,156692,-2500,-1.666666667
2011-02-17,135500,146500,148000,132500,581939,-12000,-8.13559322
2011-02-18,138500,136500,140500,134500,314349,3000,2.21402214
2011-02-21,134500,139500,139500,132000,346591,-4000,-2.888086643
2011-02-22,125500,132000,132500,125500,546434,-9000,-6.691449814
2011-02-23,125000,126000,129000,121500,286602,-500,-0.398406375
2011-02-24,125000,125000,128000,124000,222445,0,0
2011-02-25,130000,126500,131500,125500,265620,5000,4
2011-02-28,125000,130500,130500,124000,302541,-5000,-3.846153846
2011-03-02,124500,124000,126500,121000,206349,-500,-0.4
2011-03-03,127500,126000,128500,124500,204391,3000,2.409638554
2011-03-04,130000,129500,130500,126500,250744,2500,1.960784314
2011-03-07,130500,129500,132500,128000,165098,500,0.384615385
2011-03-08,131000,131500,134000,129500,190762,500,0.383141762
2011-03-09,131000,134000,134000,129500,188118,0,0
2011-03-10,134000,130500,134500,130000,206022,3000,2.290076336
2011-03-11,131000,132000,134000,128500,163669,-3000,-2.23880597
2011-03-14,123500,126500,128500,121500,417955,-7500,-5.72519084
2011-03-15,122000,123500,127500,115500,388579,-1500,-1.214574899
2011-03-16,124500,123500,126500,122000,264140,2500,2.049180328
2011-03-17,128000,121000,130000,120500,268503,3500,2.81124498
2011-03-18,131000,129500,134000,128000,257532,3000,2.34375
2011-03-21,135000,133000,136500,131500,223283,4000,3.053435115
